app_num,app_date,coapp_f_name,coapp_l_name,a_email,a_email,a_f_name,a_l_name,a_street_addr,a_city,a_state,a_postal_code,a_phone,is_approved,is_rejected,adoption_date
746,2020-03-10,Caprice,Keetch,kweglarz@streethex.com,kweglarz@streethex.com,Kayleigh,Weglarz,9715 16-street,Kansas City,AZ,98923,776708535,1,0,2020-06-09
748,2020-03-12,,,lpadilla@conecom.com,lpadilla@conecom.com,Leota,Padilla,6301 14-street,Wichita,TX,78386,6956904911,1,0,
749,2020-03-13,Donette,Rodeigues,estenseth@cancity.com,estenseth@cancity.com,Erinn,Stenseth,6364 14-street,Lubbock,CA,12415,5878076341,1,0,
754,2020-03-17,Geoffrey,Chavous,ckannady@dambase.com,ckannady@dambase.com,Catalina,Kannady,9999 7-street,Sacramento,CA,90468,1945134801,1,0,
758,2020-03-19,Glenn,Perruzza,smeteer@dalttechnology.com,smeteer@dalttechnology.com,Serina,Meteer,1473 12-street,Richmond,CA,19203,9502296621,1,0,
760,2020-03-20,Shenika,Pawlowicz,loldroyd@hottechi.com,loldroyd@hottechi.com,Lucy,Oldroyd,9392 18-street,Nashville-Davidson,MD,34894,8274477101,1,0,
761,2020-03-20,Lenna,Wide,jacey@inity.com,jacey@inity.com,Johnetta,Acey,9551 14-street,Wichita,TX,17071,4534969813,1,0,
763,2020-03-23,Cecily,Yglesias,lmorocco@year-job.com,lmorocco@year-job.com,Lorrie,Morocco,2629 1-street,Baltimore,OK,27365,428043150,1,0,
768,2020-03-25,Kanisha,Wolny,lharoldson@rangreen.com,lharoldson@rangreen.com,Lonny,Haroldson,7603 5-street,Fremont,ID,52777,9234972301,1,0,
772,2020-03-26,Portia,Julia,lnunlee@ron-tech.com,lnunlee@ron-tech.com,Lai,Nunlee,2983 6-street,Riverside,TX,70214,8322208696,1,0,
776,2020-03-30,Deandrea,Varriano,lnunlee@ron-tech.com,lnunlee@ron-tech.com,Lai,Nunlee,2983 6-street,Riverside,TX,70214,8322208696,1,0,
783,2020-04-02,Laurel,Gudroe,ebachman@goodsilron.com,ebachman@goodsilron.com,Ernie,Bachman,5728 9-street,El Paso,TX,90514,6559550575,1,0,
784,2020-04-02,Roosevelt,Shields,egoldammer@scottech.com,egoldammer@scottech.com,Elke,Goldammer,5061 3-street,Madison,TX,31967,7636589113,1,0,
787,2020-04-03,Claribel,Hagele,lharoldson@rangreen.com,lharoldson@rangreen.com,Lonny,Haroldson,7603 5-street,Fremont,ID,52777,9234972301,1,0,
792,2020-04-07,,,rgarufi@bioplex.com,rgarufi@bioplex.com,Regenia,Garufi,8020 6-street,Kansas City,AZ,14901,2817952195,1,0,
797,2020-04-09,Theola,Chesterfield,aboord@faxquote.com,aboord@faxquote.com,Adell,Boord,9664 3-street,Fort Wayne,FL,60156,8180277826,1,0,
806,2020-04-16,Vincenza,Keneipp,mreitler@fasehatice.com,mreitler@fasehatice.com,Mariann,Reitler,2800 20-street,Philadelphia,PA,70825,8934510509,1,0,
810,2020-04-20,Kris,Pedrozo,lflister@hottechi.com,lflister@hottechi.com,Lonny,Flister,7359 18-street,Winston-Salem,AZ,75981,5160672671,1,0,
816,2020-04-21,,,bmastella@kan-code.com,bmastella@kan-code.com,Brittni,Mastella,1142 11-street,Virginia Beach,GA,86605,3703831645,1,0,
821,2020-04-24,Galen,Kohnert,brestrepo@xx-holding.com,brestrepo@xx-holding.com,Belen,Restrepo,3761 7-street,Jersey City,CA,71855,6101805651,1,0,
823,2020-04-27,Roosevelt,Loader,creitler@silis.com,creitler@silis.com,Casie,Reitler,9364 2-street,Santa Ana,MO,58819,9724575734,1,0,
827,2020-04-28,Alyce,Ostrosky,smeteer@dalttechnology.com,smeteer@dalttechnology.com,Serina,Meteer,1473 12-street,Richmond,CA,19203,9502296621,1,0,2020-06-26
831,2020-04-29,Rhea,Samu,ncartan@statholdings.com,ncartan@statholdings.com,Nicolette,Cartan,9394 9-street,Portland,NV,78788,5818532403,1,0,
842,2020-05-05,Jani,Tolfree,aostolaza@finjob.com,aostolaza@finjob.com,Alecia,Ostolaza,781 15-street,Phoenix,AZ,81617,6965596189,1,0,
843,2020-05-05,Thaddeus,Palaia,ncartan@statholdings.com,ncartan@statholdings.com,Nicolette,Cartan,9394 9-street,Portland,NV,78788,5818532403,1,0,
848,2020-05-06,,,egrenet@y-corporation.com,egrenet@y-corporation.com,Ernie,Grenet,5073 14-street,Virginia Beach,GA,49648,1697611014,1,0,
862,2020-05-14,Viola,Ruta,troyster@kan-code.com,troyster@kan-code.com,Ty,Royster,6993 11-street,Jersey City,CA,67631,7809866690,1,0,
877,2020-05-22,Teddy,Pagliuca,dgellinger@dambase.com,dgellinger@dambase.com,Devora,Gellinger,3711 13-street,Corpus Christi,KY,3268,8628090963,1,0,
883,2020-05-28,Taryn,Meisel,egrenet@y-corporation.com,egrenet@y-corporation.com,Ernie,Grenet,5073 14-street,Virginia Beach,GA,49648,1697611014,1,0,
884,2020-05-28,Lizette,Hengel,cpagliuca@betasoloin.com,cpagliuca@betasoloin.com,Catarina,Pagliuca,2537 18-street,Chesapeake,AZ,39058,4285698314,1,0,
893,2020-06-04,Rory,Bennick,egrenet@y-corporation.com,egrenet@y-corporation.com,Ernie,Grenet,5073 14-street,Virginia Beach,GA,49648,1697611014,1,0,
909,2020-06-12,,,vkeener@kan-code.com,vkeener@kan-code.com,Virgina,Keener,6442 21-street,St. Petersburg,AZ,76382,4207746671,1,0,
